,price
297,0.5708015459168636
7503,-0.7604031120265138
6416,-0.5178759476238741
1575,-0.9220878882949402
10567,-1.1298528257998681
11630,-1.0676041869365238
13720,-1.0029302764291534
3888,-0.32924370864404334
13721,0.07496823202702264
5282,1.5462996960697029
15548,-0.5178759476238741
14748,-0.35619117135544776
67,-0.5178759476238741
3785,1.8804482336911175
11718,1.0289084120107383
7377,1.0989718150603898
9085,-0.682255470163441
4708,0.8294971879463459
12377,-1.2185099781203885
6211,1.724152949964972
8332,-0.30229624593263893
14327,0.6947598743893239
6970,-0.9652038286331872
6771,2.0151855472481395
14154,-1.692785321841106
12723,2.0960279353823528
9150,-0.5313496789795763
3367,0.41019466815689337
14806,-0.8495075922280435
14914,-1.0298777391405578
8089,1.497794263189175
11770,-0.21606436525614486
2702,-1.250846933374074
10636,0.048020769315618245
12199,-0.5882088253006397
3059,0.506127635409493
15620,-1.1387454884946315
14994,2.8072846556797026
3167,-0.6714764850788792
3526,0.8294971879463459
1625,1.0073504418416148
8118,-0.9652038286331872
11605,0.47918017269808866
197,1.3037725316670632
3437,1.2876040540402207
14988,0.9911819642147722
15345,-0.302565720559753
6308,0.5600225608323018
10848,0.2905479337182578
7600,1.3846149198012765
15683,-0.16755893237561695
3020,0.5640646802390125
1715,-0.9490353510063445
2936,-1.7736277099753193
8933,-0.35619117135544776
7611,-1.062214694394243
15284,-0.5771603655889639
10773,1.7834373679300617
15255,-0.2296782234179464
13480,-0.7334556493151093
1259,0.5330750981208975
14530,-0.5453623595895066
1328,-0.8142980374493226
10113,0.6678124116779195
15601,-0.5340498147432591
15717,0.6947598743893239
12145,-1.4610371425230282
3366,0.26360047100685347
13572,-0.6474932432657293
16099,-0.32929760356946614
12923,-0.8897509330412549
10568,-0.706508186603705
5622,-0.028510024784770247
6599,-1.0301472137676717
6723,0.11808417236526969
4252,-1.2185099781203885
14015,-1.1379370646132894
9420,-0.6256657984694918
9243,0.5869700235437062
15124,-0.31609334684087803
14433,0.07496823202702264
559,2.1499228608051615
15724,-1.3909737394733768
2093,-0.2699592906789537
5476,-0.49092848491246976
4615,0.5869700235437062
3839,-1.0298777391405578
12662,1.6668572547479839
12814,-1.0029302764291534
12387,-0.4532020371165036
305,0.6812861430336217
13807,0.21590346200766766
15265,1.0881928299758281
15551,-0.32115946983062205
8390,-0.9598143360909063
1211,-1.0840421391904806
10321,-0.4154755893205374
14908,-1.0843116138175946
5339,-1.0406567242251195
5860,0.463011695071246
12858,-1.2454574408317929
12517,0.842970919302048
13304,1.2067616659060074
5153,-1.10533063473249
7030,0.15581062016123584
15845,-0.7334556493151093
1555,0.506127635409493
3564,-1.2238994706626694
9701,-0.08671654424140375
9197,0.6435596952376554
13404,-1.0676041869365238
3848,-0.3669701564400095
16075,-0.976252288344863
11408,-0.005874156107190553
11291,-0.28073827576351545
8027,0.34821550392066325
1672,0.8456656655731885
13843,0.13425264999211234
10772,-0.9490353510063445
4288,-1.0029302764291534
14992,1.9340736844868123
15907,-0.9223573629220542
5638,0.16389485897465716
7286,-0.8681929628721313
15291,-0.4545494102520738
13452,0.03185229168877561
12223,1.2175406509905693
5070,0.30402166507396006
6040,0.6745492773557705
12121,-0.6580027537231771
1723,-0.6930344552480028
6511,-1.2993523662546018
6926,-0.24840132050983016
5443,-0.9813723062600298
5201,0.12886315744983146
3792,-1.5203215604881177
781,-0.38313863406685217
11859,-0.6795607238923006
8229,-0.005874156107190553
8428,1.8265533082683088
11866,-1.2346784557472312
15389,0.910339576080559
6129,-1.2459963900860211
5547,1.2126954971950588
13756,-1.9838179191242735
16244,0.12886315744983146
12775,0.5869700235437062
14771,-0.2978499145852572
5565,0.19353706795720202
2005,0.49265390405379084
2492,-0.30229624593263893
14157,-0.46398102220106535
16217,-0.15677994729105518
238,0.5222961130363357
4978,-0.11366400695280815
13546,0.45223270998668424
13075,-0.18103266373131915
14857,0.02107330660421385
5589,0.45223270998668424
15781,0.26360047100685347
8241,-0.39391761915141393
3203,-0.43703355948966094
9541,-0.005874156107190553
5520,-0.6795607238923006
7784,-0.27534878322123457
7213,2.2846601743621835
13454,-1.2454574408317929
9236,0.18275808287264025
5584,-0.6930344552480028
2606,0.45223270998668424
15871,-0.565842431250174
16260,-0.6795607238923006
12442,-0.3508016788131669
6331,0.15581062016123584
13322,-1.2616259184586356
2078,1.1744247106523222
10238,-0.8490602643470342
10303,-0.7172871716882667
9143,-0.9220878882949402
4590,-0.4100860967782566
14729,0.07496823202702264
14066,-0.5448234103352786
7262,-0.5340444252507168
13087,-1.2454574408317929
1422,-1.7143432920102295
13448,1.9882380845367351
2434,0.9523776179103499
2253,0.5330750981208975
4797,1.2876040540402207
14544,2.2846601743621835
9471,-1.7035643069256678
4723,-0.5448234103352786
823,0.6678124116779195
3722,1.0342979045530194
11755,-1.1888677691378438
5998,-0.43703355948966094
5527,1.228319636075131
2175,1.7295424425072528
8252,-1.074341052614375
5356,-0.6795607238923006
7352,-0.05976908152999935
9091,1.9882380845367351
7558,0.034547037959916045
1429,-0.7334556493151093
12284,-0.30229624593263893
9498,-0.7280661567728285
11577,0.3983377845638755
6847,-1.3532472916774105
10428,-0.49092848491246976
5410,-0.8897509330412549
12954,-0.08132705169912287
7206,-0.18911690254474048
10163,-0.8142980374493226
6568,-0.5448234103352786
5083,0.4953486503249313
1688,-0.9598143360909063
5646,1.5489944423408433
840,0.3983377845638755
15018,0.37139032185247106
4815,-1.2185099781203885
9649,0.8831226387420406
13594,0.06957873948474176
8899,-0.013958394920611872
14355,-0.8142980374493226
1098,1.1932879345503054
9525,-0.6256657984694918
10239,-1.2185099781203885
12006,0.4414537249021225
754,-1.1107201272747709
3658,0.7971602326926606
154,-1.1915625154089842
4672,1.6379210692884778
15506,0.6678124116779195
6289,-0.6418342760963344
13220,-0.7604031120265138
487,2.3547235774118347
13240,-0.28073827576351545
14989,0.7971602326926606
12701,-1.7152864532051286
2808,-1.0541304555808217
2742,-0.7226766642305475
1919,-1.28857338117004
9493,-0.47206526101448665
16069,0.8456656655731885
11578,-0.8466349927030078
11944,0.42528524727527983
13498,-0.7011186940614241
2242,-0.011263648649471433
3993,-1.1807835303244223
298,-0.5340444252507168
111,1.1528667404831987
11350,-0.31576997728834116
3632,1.0720243523489854
15917,0.640864948966515
12771,-0.9220878882949402
16002,0.22317927693974685
4846,0.4732517309015797
3423,-0.24840132050983016
2101,-0.005874156107190553
2271,0.8833921133691547
7813,-0.4397283057608014
1547,-0.4855389923701889
3479,-0.14061146966421256
4869,0.010294321519652087
14446,2.1499228608051615
7476,-0.7118976791459858
10450,0.5337218372259711
8623,0.5330750981208975
3217,-0.7873505747379181
10937,-0.841245500160727
15106,-1.331689321508287
7990,0.9642345015033679
15805,0.19353706795720202
6886,2.0151855472481395
12553,-1.3535167663045247
15436,-1.5483469217079784
10176,-1.1376675899861755
2736,-0.07971020393643861
4456,0.42528524727527983
14926,1.6594790394576013
13331,1.7618793977609382
11126,-0.2645697981366728
14483,-0.976252288344863
13996,0.6327807101530938
7541,0.08035772456930353
14156,-0.27534878322123457
15503,0.2633309963797394
14460,0.7270968296430091
1637,0.8294971879463459
7910,-1.2670154110009164
4991,-0.976252288344863
15444,-0.49631797745475065
1342,1.2660460838710972
8532,0.26360047100685347
2104,1.3900044123435573
187,-1.4556476499807474
16236,-0.2756182578483486
8573,-1.0056250227002939
15562,1.5516891886119837
2648,0.23341931277008052
2042,-0.5987183357580873
821,2.083632102535107
11446,-0.167828407002731
7400,0.07496823202702264
6535,-0.14061146966421256
15410,-0.5771603655889639
8120,-0.01665314119175231
14784,1.6648685319998822
14040,0.16120011270351672
4777,-0.480149499827908
3070,2.0151855472481395
14541,0.1827473038875557
10945,1.5031837557314558
10017,-0.3777491415245713
657,2.5810822641876316
16066,-0.32385421610176246
2554,0.5330750981208975
12564,-1.0031997510562674
3948,-0.6256657984694918
8870,-1.0285303660049876
7021,-0.4505072908453632
6127,0.5142118742229144
5118,-0.33032160715249953
2185,-0.9436458584640637
926,-1.2939628737123208
3352,0.015683814061932966
6204,-0.14061146966421256
12851,-0.9493048256334586
3967,1.0073504418416148
11683,1.4762362930200514
14119,0.5815805310014254
14882,-0.571770873046683
14608,1.945122144198488
11969,0.07496823202702264
2349,-0.8768161509397807
5903,0.7486547998121327
3296,1.179814203194603
11662,2.360113069954116
3518,-1.2454574408317929
8479,-0.05707433525885891
11814,-1.0570946764790763
2342,0.6947598743893239
6284,-0.21612903916665224
13684,0.26360047100685347
10903,0.910339576080559
9032,0.8106339640483627
14616,0.2862363396844331
9907,-0.7873505747379181
2979,0.5330750981208975
5755,-1.1107201272747709
12385,-0.6256657984694918
9603,0.3983377845638755
1059,-0.571770873046683
14351,0.9534555164188061
13953,2.6673141448641258
9066,1.7457109201340955
15514,0.42528524727527983
1417,-0.008568902378330993
5023,-1.7035643069256678
14304,1.314551516751625
12447,0.6354754564242342
16036,-0.11366400695280815
6773,-0.841245500160727
11844,2.20381778622797
5226,0.13964214253439322
5630,-0.835856007618446
15170,-0.7819610821956373
14339,-0.4262545744050992
5059,1.7322371887783932
4107,-0.5286549327084359
6797,-0.8520244852452887
259,-1.1382065392404035
11309,-1.0837726645633665
12697,0.8025497252349415
13034,-1.2454574408317929
10266,0.5276856055786165
15375,-0.32654896237290293
13276,2.6888721150332495
2542,0.07496823202702264
11261,-0.43703355948966094
15404,-0.11905349949508903
3138,1.6109736065770734
6664,-0.706508186603705
6215,0.31749539642966224
7268,1.9774590994521732
7041,-0.22145385779842575
326,-1.374805261846534
723,0.43875897863098207
10311,1.1528667404831987
7259,-1.3265693035931203
11395,0.37139032185247106
9560,-0.22145385779842575
7811,-1.3047418587968826
14181,-0.8196875299916034
875,-0.7873505747379181
3463,2.0286592786038415
4440,1.0720243523489854
3427,-0.19989588762930224
1021,-0.9113089032103784
15739,0.14233688880553363
5965,-1.0298777391405578
7963,-0.43164406694738006
15928,-0.35619117135544776
9324,-1.8167436503135663
12339,2.338555099784992
8638,-0.2376223354252684
5749,-0.11366400695280815
918,0.1854528291437807
15889,2.3277222197750076
2066,0.8241076954040649
15324,0.07496823202702264
9793,-0.7604031120265138
15443,2.7158195777446537
16074,-0.8142980374493226
4504,0.8187182028617841
14626,2.0688109980438343
7952,-0.49092848491246976
13157,0.2905479337182578
1009,1.7726583828454998
1361,0.8402761730309076
2945,1.6109736065770734
5113,-0.9005299181258166
5975,-0.005874156107190553
13327,-1.1430570825284563
1152,0.5600225608323018
422,-0.9975407838868725
7009,-0.5492966891453717
3535,-0.07324281288570156
2139,1.6815813483734952
6905,1.7726583828454998
1002,0.6273912176108128
2773,-0.936725750039775
3941,-0.28073827576351545
7270,1.0720243523489854
12834,1.2876040540402207
14574,-0.4208650818628183
9097,1.0720243523489854
108,0.004904828977371207
12169,-1.3155208438814443
11106,-0.005874156107190553
9446,-1.2562364259163548
1774,-0.03969322181000307
3409,-0.841245500160727
8617,1.9882380845367351
6004,-0.38313863406685217
6973,0.5330750981208975
3194,0.24609539922952514
10446,-0.9005299181258166
1035,-1.2185099781203885
8945,0.7217073371007282
11284,0.9054890327925063
14048,-0.05976908152999935
6608,-0.7873505747379181
194,0.7621285311678349
1458,0.17707216824053393
1420,1.6379210692884778
16192,-0.5663813805044021
10442,-0.8735824554144123
13177,-0.5124864550815933
7608,0.7109283520161664
12280,-0.6256657984694918
2759,0.02107330660421385
9500,-1.3535167663045247
11958,-1.1915625154089842
9107,0.2094360709569306
3937,-0.6256657984694918
11276,-0.7604031120265138
16154,-0.011263648649471433
8353,-1.6227219187914546
4889,-1.3268387782202342
8954,-0.2699592906789537
1718,0.7217073371007282
4351,-1.0837726645633665
14258,-0.11366400695280815
7221,0.6273912176108128
664,-1.3047418587968826
11407,-0.9490353510063445
6916,0.8833921133691547
7902,-0.19450639508702136
13298,-0.841245500160727
8478,-1.4125317096425003
4557,-0.5663813805044021
13156,1.3953939048858381
7788,-1.632282878561461
9180,0.09113670965386529
10182,0.20970554558404464
7571,2.4140079953769247
3571,-1.3535167663045247
12706,-0.19450639508702136
4057,-0.8951404255835358
2570,-0.5666508551315161
15300,-0.7118976791459858
6063,-0.46398102220106535
8073,-1.2953102468478912
8437,0.8833921133691547
11380,-1.2993523662546018
2529,0.34444285914106665
3013,-0.08671654424140375
6730,2.3277761147004306
9468,-0.706508186603705
15234,0.7592990475831374
5752,-0.27534878322123457
3405,-0.2591803055943919
1047,-0.06515857407228023
8854,2.31106868781936
9645,0.19353706795720202
4956,-1.1646150526975798
10680,1.7457109201340955
11123,-0.4515851893538193
13519,1.3414989794630294
3384,0.23665300829544905
5248,-0.9005299181258166
7153,-0.835856007618446
7632,0.3929482920215946
1854,-0.5989878103852014
9623,0.010294321519652087
908,-1.461306617150142
12233,0.9372870387919634
4591,-0.9490353510063445
3943,-0.706508186603705
9189,0.3929482920215946
7795,-0.5375044794628612
2801,-0.89675727334622
4576,-1.245726915458907
7203,-0.5502129028775594
7613,-1.0298777391405578
8385,-0.571770873046683
15434,-0.30229624593263893
4435,-0.8142980374493226
14768,-0.6223997659888696
4928,0.45708325327473703
8255,0.9372870387919634
522,0.5330750981208975
8507,0.24581514561732654
8463,0.2633309963797394
6462,0.9372870387919634
11199,-1.6227219187914546
13001,0.07496823202702264
15282,0.21509503812632552
9195,1.179814203194603
16096,-0.6259352730966058
1285,-1.4206159484559215
7651,-0.43703355948966094
5100,-1.0837726645633665
14878,-0.30229624593263893
2116,-1.558048008284084
7753,-0.8681929628721313
9719,-0.38313863406685217
10396,2.311607637073588
9435,-1.037961977953979
13104,-1.5849954709954883
11391,-0.571770873046683
7565,-1.171605224524918
2867,-1.2724049035431975
12783,0.9642345015033679
10629,0.6678124116779195
1245,-0.9611617092264766
15417,-0.19450639508702136
8447,-0.9441848077182917
5428,0.6139174862551107
9651,0.10164622011131301
8417,-0.5798551118601043
6910,-0.6528827358080102
12178,-1.1915625154089842
12278,-0.25406028767922506
6564,-0.9166983957526593
13616,-0.7119569635639509
6146,-0.8951404255835358
9192,-1.1759329870363695
748,-1.4074116917273334
390,1.0720243523489854
15001,-0.6256657984694918
15916,1.2116122091940602
11974,0.73248632218529
2387,-1.0568252018519622
4410,1.7726583828454998
1601,-0.975982813717749
13857,0.4037272771061563
4767,1.9343431591139262
2830,1.5355207109851412
6226,0.689370381847043
3935,-0.46128627592992494
3170,-1.5903849635377694
10554,-1.3586367842196914
6793,1.6648685319998822
16230,0.689370381847043
2526,-1.5688269933686458
11950,-1.0837726645633665
8859,0.0746987573999086
14738,0.4684011876135269
8108,1.5247417259005793
8088,0.4684011876135269
12770,-0.5178759476238741
5737,2.527187338764823
9416,-0.14061146966421256
12657,-0.43703355948966094
8136,-0.9220878882949402
9472,1.314551516751625
7552,2.6888721150332495
12321,-0.5448234103352786
5293,0.16928435151693805
3721,0.15575672523581305
10579,-1.4879846052344325
1904,-1.0029302764291534
13751,-1.2497690348656176
4409,0.3980683099367614
12125,0.910339576080559
11430,-0.5744656193178234
9714,0.6139174862551107
6547,0.18275808287264025
3915,-1.6227219187914546
4275,-0.005874156107190553
9842,-1.0945516496479284
4566,-0.9382563659217827
11452,-0.38313863406685217
1291,2.042133009959544
1708,0.6354754564242342
12575,1.6648685319998822
15184,-1.0568252018519622
10948,1.8642797560642748
10075,-1.2589311721874952
14397,1.3953939048858381
5273,0.26360047100685347
72,0.05341026185789913
4100,-1.4556476499807474
13754,1.8750587411488366
9965,-1.1376675899861755
4954,0.5325361488666693
942,-0.9387953151760109
9317,-0.5448234103352786
13728,-0.27534878322123457
10702,-0.6256657984694918
4925,-0.9274773808372211
2935,-0.6256657984694918
5237,1.3414989794630294
6327,-0.19450639508702136
13417,1.0181294269261767
5442,-0.9786775599888894
12942,-0.46398102220106535
3179,0.45223270998668424
2274,-0.7711820971110755
2770,-0.49092848491246976
6679,-0.11366400695280815
14081,-0.27534878322123457
5697,0.910339576080559
9994,1.449288830308647
1633,1.3414989794630294
6367,-0.27534878322123457
2889,-0.975982813717749
3454,-0.11366400695280815
15528,0.15581062016123584
1489,-0.11366400695280815
10172,-0.24840132050983016
9530,-0.7604031120265138
14474,-0.4100860967782566
14727,-0.6460919752047363
596,0.6139174862551107
13032,1.1528667404831987
13133,0.3013269188028196
1080,0.45223270998668424
1703,0.9372870387919634
14569,-0.7011186940614241
15951,1.233655233691989
14275,0.048020769315618245
941,-0.7226766642305475
2159,-1.4610371425230282
16254,0.8601364530492126
3469,-0.05976908152999935
3317,-0.8142980374493226
8906,-1.4340896798116238
5784,0.20970554558404464
9822,0.6678124116779195
235,2.0636909801286674
14349,0.037241784231056486
6130,-0.05976908152999935
6593,0.004904828977371207
766,-0.6984239477902836
15009,-0.2756182578483486
8955,1.0989718150603898
5103,1.0989718150603898
10208,1.9343431591139262
13887,0.7378758147275709
12336,-0.5178759476238741
12918,2.0960279353823528
6902,-0.841245500160727
2441,2.176870323516566
13049,-0.5987183357580873
8672,-0.8142980374493226
2705,0.8025497252349415
4929,-1.1915625154089842
8808,0.2339582620243086
10653,-0.20798012644272357
7447,1.2444881137019737
12560,0.09652620219614617
4626,0.18275808287264025
13118,0.9911819642147722
4901,-0.39391761915141393
15299,0.16928435151693805
10676,0.12886315744983146
14847,0.34444285914106665
985,-1.2185099781203885
9710,0.4360642323598416
9087,-0.27534878322123457
13748,0.02107330660421385
9624,-0.9490353510063445
12536,-1.0298777391405578
1683,0.09113670965386529
11021,-0.3834081086939662
14871,-0.706508186603705
12341,-0.20798012644272357
6618,-1.0837726645633665
4810,0.7217073371007282
6306,-0.27534878322123457
1701,-0.8770856255668948
445,-0.04090585763201627
8107,-0.7873505747379181
2975,-0.4911979595395838
16019,2.6080297268990362
2767,-0.15677994729105518
4291,1.6594790394576013
5642,0.5330750981208975
14636,-0.11905349949508903
9874,-0.9652038286331872
5433,-0.5987183357580873
13926,-0.32924370864404334
1337,2.4247869804614863
5085,0.3148006501585218
9307,-0.1028850218682464
991,0.8025497252349415
15054,2.796661965878867
10398,-1.5688269933686458
13310,-0.6256657984694918
11223,-1.1107201272747709
15850,-0.14061146966421256
762,-0.11905349949508903
66,-0.49092848491246976
10716,0.20431605304176376
6330,2.408618502834644
9666,-1.1107201272747709
10839,-0.6957292015191432
15349,-0.6798301985194146
373,-0.9220878882949402
12228,-0.976521762971977
11044,0.5330750981208975
1559,-0.841245500160727
12691,-1.5257110530303988
11567,-1.3155208438814443
9277,0.42528524727527983
5925,0.2393477545665895
9619,-0.6677038402992826
11355,0.3336638740565049
15645,-0.22684335034070663
15885,-0.8466349927030078
13901,1.8669745023354152
3878,-1.2724049035431975
10209,-0.22684335034070663
8197,-0.5989878103852014
1287,1.8750587411488366
11754,-0.6256657984694918
3782,-0.1028850218682464
12044,-0.49092848491246976
3171,-1.250846933374074
13688,1.0989718150603898
15608,1.7726583828454998
3019,-1.2454574408317929
5247,-0.6526132611808961
808,-0.7604031120265138
13026,1.3953939048858381
15427,0.5600225608323018
10990,-0.22145385779842575
10304,2.473292413342014
14904,-0.5017074699970315
7487,0.5142118742229144
15492,-0.9493048256334586
15782,1.9343431591139262
11353,-1.153836067613018
11934,-0.48117350341094134
15397,1.3414989794630294
837,-0.8942403803289749
8469,-0.6795607238923006
6747,-1.2660453023433058
12242,-1.3694157693042532
588,-0.1139334815799222
8932,0.47918017269808866
6853,1.1528667404831987
14450,0.10191569473842704
805,0.10461044100956748
8282,-0.16755893237561695
3140,1.4762362930200514
15298,1.8739808426403803
15834,-0.10827451441052727
1341,-0.9274773808372211
14384,2.1499228608051615
9870,-0.36050276538927245
5787,0.7863812476080988
11187,-0.9921512913445916
5388,0.5330750981208975
5334,1.772388908218386
7576,-0.7334556493151093
10251,1.7457109201340955
5772,-0.9975407838868725
14597,-0.27534878322123457
4588,-0.9786775599888894
8780,-0.46451997145529345
1719,0.8294971879463459
7118,0.665117665406779
9451,0.02107330660421385
7709,0.3983377845638755
4826,-0.46398102220106535
4529,-0.4100860967782566
15853,2.0665905271164147
1806,0.597749008628268
5869,-0.49092848491246976
4486,0.5600225608323018
11625,-1.1646150526975798
4731,0.16389485897465716
1349,-0.6526132611808961
15859,-0.8142980374493226
707,0.050715515586758686
5770,0.18275808287264025
1385,-0.5259601864372955
14575,0.4863913137196605
10431,-1.337348288677682
10195,1.6972054872535676
12949,-1.2185099781203885
967,-0.706508186603705
4250,0.2633309963797394
16053,-0.24840132050983016
4549,0.10730518728070793
2322,-0.19450639508702136
13513,0.05879975440018001
13518,1.5786366513233883
15498,-0.14600096220649345
3401,0.9453712776053848
4259,0.02107330660421385
7974,0.37139032185247106
870,-0.14061146966421256
16181,2.6510917723118603
4844,-0.8089085449070417
838,-0.5399728670472258
1138,-0.28073827576351545
9873,0.6947598743893239
2036,-0.9301721271083615
9338,-0.1837274100024596
1951,0.20970554558404464
15918,-0.4073913505071161
8613,-1.2670154110009164
12309,-0.08671654424140375
7373,-0.3373279474574647
3190,0.04532602304447781
12967,0.6139174862551107
9914,0.062076565865886786
5773,0.02107330660421385
15646,1.8723639948776962
1721,-1.0729936794788049
9985,-0.19450639508702136
7320,-0.27534878322123457
2817,-0.11366400695280815
10066,0.9911819642147722
631,-0.4343388132185205
14769,-0.8145675120764366
15734,2.189406283169911
7282,-0.39391761915141393
6274,-1.2238994706626694
5204,-0.6633922462654579
16062,0.20970554558404464
14124,-0.706508186603705
7485,-0.7657926045687946
3648,1.6055841140347926
5501,0.8833921133691547
3287,-0.9005299181258166
10356,-0.5989878103852014
11370,1.020824173197317
12273,1.3406905555816873
13639,0.4258241965295079
14935,-0.03282161881859495
10939,-1.1379370646132894
10224,-1.8787228145497963
7850,0.3983377845638755
13759,1.314551516751625
11493,0.6678124116779195
4415,-0.6526132611808961
9125,0.8564446506577502
3373,-1.148446575070737
4862,1.9559011292830497
2450,-0.9113089032103784
7841,-0.9964628853784163
948,1.2444881137019737
8270,-1.1700045452398606
5272,0.31749539642966224
15929,0.26360047100685347
15366,0.5169066204940548
11771,0.26360047100685347
15082,0.8780026208268737
7717,-1.8436911130249707
13889,-0.38313863406685217
4821,0.505588686155265
14777,-0.49637187238017344
4139,2.2792706818199027
15771,-0.16755893237561695
7389,-1.5688269933686458
6737,1.2067616659060074
7660,-0.30229624593263893
1019,1.0342979045530194
16259,-0.27534878322123457
13256,1.3684464421744338
7316,-0.5448234103352786
10012,1.0828033374335473
7984,1.449288830308647
6965,-0.9490353510063445
283,-0.3346332011863242
11940,-0.6526132611808961
9977,-0.5313496789795763
7372,1.430425606410664
2962,-1.0972463959190688
773,-0.7334556493151093
12366,-1.0514357093096813
1114,-0.27534878322123457
1576,-0.9652038286331872
9134,-0.4478125445742227
13643,-0.2241486040695662
11581,-0.437303034116775
3723,0.8402761730309076
5087,-0.1408809442913266
14067,-0.38313863406685217
4003,-1.0837726645633665
1856,-1.3128260976103039
3415,-0.835856007618446
16235,0.20970554558404464
3953,-0.7334556493151093
14970,-0.6795607238923006
15754,-0.22514027069734588
9444,0.12994105595828762
4790,-0.9005299181258166
16150,-0.6526132611808961
15863,1.4412045914952258
15150,-0.7711820971110755
5184,0.08439984397601419
2390,-0.12713773830851036
12186,0.20970554558404464
498,2.230765248939375
6724,0.7264932064782736
11643,0.12886315744983146
15263,0.05341026185789913
7550,1.2606565913288164
3060,-0.5987237252506297
13617,-0.03282161881859495
12448,-1.2996218408817157
3472,-1.091856903376788
12168,0.8025497252349415
8628,-0.9490353510063445
1799,-1.5418795306572413
12002,0.8564446506577502
13899,-0.11366400695280815
11825,-0.602490980537684
15053,0.45223270998668424
11222,-0.7011186940614241
8510,-0.5448234103352786
1067,-1.1322780974438944
12959,-0.9813723062600298
13947,-0.5987183357580873
5415,-0.08671654424140375
14589,-0.706508186603705
16086,-0.6795607238923006
4696,-0.36158066389772864
13431,0.2528214859222917
2470,-0.03282161881859495
14801,-0.6526132611808961
14836,-0.38313863406685217
9123,1.0720243523489854
13381,0.5869700235437062
11704,0.18275808287264025
11655,-0.5663813805044021
508,0.3013269188028196
14991,-0.3400226937286051
12094,-1.28857338117004
10271,-1.0460462167674005
9770,-0.5989878103852014
7453,1.0720243523489854
9265,-0.8142980374493226
11715,0.26360047100685347
7356,-0.8681929628721313
15753,0.34282601137838237
3905,-1.8975860384477794
15371,-0.8854393390074302
3092,1.7457109201340955
15192,1.1905931882791647
15653,1.0396873970953002
13875,0.048020769315618245
4141,-1.8383016204826899
2660,-0.7604031120265138
9974,-0.9436458584640637
5288,-1.4610371425230282
12400,-0.2645697981366728
8303,-0.9436458584640637
10081,0.9911819642147722
4034,1.61800689434475
12811,-0.9490353510063445
5333,-0.4424230520319418
8998,-0.8681929628721313
11135,-0.48402993445835024
7961,-0.35619117135544776
7249,-1.7628487248907574
11346,1.3361094869207486
14879,2.2037638913025472
15201,-0.14061146966421256
6060,-0.5448234103352786
10436,-1.1376675899861755
14503,2.338555099784992
13437,-0.42355982813395876
8930,1.6457358334747851
4203,1.8696692486065556
1126,-0.14061146966421256
16010,0.6944903997622098
12655,-0.8250770225338843
1916,0.02107330660421385
10816,-0.6795607238923006
12382,0.08574721711158441
13867,-0.9034941390240712
6721,-0.20224031688519442
8138,-0.21336961898500442
8567,0.5869700235437062
13607,-1.1942572616801246
5491,-0.7469293806708116
349,0.37139032185247106
8709,-1.0568252018519622
560,2.648450920966143
8900,-0.6526132611808961
7392,-0.35619117135544776
